Date,Order_id,Product
29/3/2018,171,beef
29/3/2018,171,all- purpose
29/3/2018,171,sandwich bags
29/3/2018,171,butter
29/3/2018,171,pasta
29/3/2018,171,pork
29/3/2018,171,sugar
29/3/2018,171,beef
29/3/2018,171,shampoo
29/3/2018,171,cheeses
29/3/2018,171,beef
29/3/2018,171,individual meals
30/3/2018,172,hand soap
30/3/2018,172,eggs
30/3/2018,172,dinner rolls
30/3/2018,172,soap
30/3/2018,172,individual meals
30/3/2018,172,all- purpose
30/3/2018,172,fruits
30/3/2018,172,dinner rolls
30/3/2018,172,laundry detergent
30/3/2018,172,juice
30/3/2018,172,dishwashing liquid/detergent
30/3/2018,173,eggs
30/3/2018,173,dishwashing liquid/detergent
30/3/2018,173,eggs
30/3/2018,173,eggs
30/3/2018,173,soda
30/3/2018,173,juice
30/3/2018,173,sugar
30/3/2018,173,ice cream
30/3/2018,173,soap
30/3/2018,173,pasta
30/3/2018,173,dishwashing liquid/detergent
30/3/2018,173,individual meals
30/3/2018,173,coffee/tea
30/3/2018,173,all- purpose
30/3/2018,173,flour
30/3/2018,173,cheeses
30/3/2018,173,soap
30/3/2018,173,poultry
30/3/2018,173,individual meals
30/3/2018,173,coffee/tea
30/3/2018,173,toilet paper
30/3/2018,173,ice cream
30/3/2018,173,toilet paper
30/3/2018,173,sugar
30/3/2018,173,lunch meat
30/3/2018,174,ketchup
30/3/2018,174,beef
30/3/2018,174,beef
30/3/2018,174,mixes
30/3/2018,174,bagels
30/3/2018,174,shampoo
30/3/2018,174,milk
30/3/2018,174,shampoo
30/3/2018,174,flour
30/3/2018,174,lunch meat
30/3/2018,174,pork
30/3/2018,174,yogurt
30/3/2018,174,poultry
30/3/2018,174,beef
30/3/2018,174,juice
30/3/2018,174,eggs
30/3/2018,174,sandwich bags
30/3/2018,174,eggs
30/3/2018,174,aluminum foil
30/3/2018,174,beef
30/3/2018,174,poultry
30/3/2018,174,dishwashing liquid/detergent
30/3/2018,174,cheeses
30/3/2018,174,butter
30/3/2018,174,dishwashing liquid/detergent
31/3/2018,175,paper towels
31/3/2018,175,mixes
31/3/2018,175,pork
31/3/2018,175,ice cream
31/3/2018,175,juice
31/3/2018,175,dishwashing liquid/detergent
31/3/2018,175,coffee/tea
31/3/2018,175,butter
31/3/2018,175,toilet paper
31/3/2018,175,mixes
31/3/2018,175,juice
31/3/2018,175,paper towels
31/3/2018,175,sandwich loaves
31/3/2018,175,dishwashing liquid/detergent
31/3/2018,175,sandwich bags
31/3/2018,175,dishwashing liquid/detergent
31/3/2018,175,flour
31/3/2018,175,laundry detergent
1/4/2018,176,juice
1/4/2018,176,cheeses
1/4/2018,176,ketchup
1/4/2018,176,flour
1/4/2018,176,mixes
1/4/2018,176,tortillas
1/4/2018,176,shampoo
1/4/2018,176,sandwich loaves
1/4/2018,176,fruits
1/4/2018,176,spaghetti sauce
1/4/2018,176,lunch meat
1/4/2018,176,lunch meat
1/4/2018,176,mixes
1/4/2018,176,dishwashing liquid/detergent
1/4/2018,176,yogurt
1/4/2018,176,sugar
1/4/2018,176,paper towels
1/4/2018,176,paper towels
1/4/2018,176,shampoo
1/4/2018,176,yogurt
1/4/2018,176,flour
1/4/2018,176,lunch meat
1/4/2018,176,bagels
1/4/2018,176,laundry detergent
1/4/2018,176,individual meals
1/4/2018,176,dinner rolls
1/4/2018,176,ice cream
1/4/2018,176,yogurt
2/4/2018,177,pasta
2/4/2018,177,waffles
2/4/2018,177,mixes
2/4/2018,177,shampoo
2/4/2018,177,laundry detergent
2/4/2018,177,ketchup
2/4/2018,177,paper towels
2/4/2018,177,dinner rolls
2/4/2018,177,ketchup
2/4/2018,177,aluminum foil
3/4/2018,178,lunch meat
3/4/2018,178,fruits
3/4/2018,178,pork
3/4/2018,178,flour
3/4/2018,178,cheeses
3/4/2018,178,yogurt
3/4/2018,178,juice
3/4/2018,178,lunch meat
3/4/2018,179,pork
3/4/2018,179,ketchup
3/4/2018,179,toilet paper
3/4/2018,179,tortillas
3/4/2018,179,juice
3/4/2018,179,ketchup
3/4/2018,179,spaghetti sauce
3/4/2018,179,all- purpose
3/4/2018,179,lunch meat
3/4/2018,179,mixes
3/4/2018,179,spaghetti sauce
3/4/2018,179,ice cream
3/4/2018,179,cheeses
3/4/2018,179,paper towels
3/4/2018,179,poultry
3/4/2018,179,lunch meat
3/4/2018,179,coffee/tea
3/4/2018,179,sandwich bags
3/4/2018,179,soda
3/4/2018,179,coffee/tea
3/4/2018,179,poultry
3/4/2018,179,flour
3/4/2018,179,soap
3/4/2018,179,coffee/tea
3/4/2018,179,laundry detergent
3/4/2018,179,aluminum foil
3/4/2018,179,soda
3/4/2018,179,shampoo
3/4/2018,179,milk
3/4/2018,179,yogurt
3/4/2018,179,poultry
3/4/2018,180,butter
3/4/2018,180,paper towels
3/4/2018,180,shampoo
3/4/2018,180,fruits
3/4/2018,180,yogurt
3/4/2018,180,dinner rolls
3/4/2018,180,lunch meat
3/4/2018,180,all- purpose
3/4/2018,180,dishwashing liquid/detergent
3/4/2018,180,toilet paper
3/4/2018,180,mixes
3/4/2018,180,soda
3/4/2018,180,laundry detergent
3/4/2018,180,poultry
3/4/2018,180,sandwich loaves
3/4/2018,180,lunch meat
3/4/2018,180,cheeses
3/4/2018,180,butter
3/4/2018,180,shampoo
3/4/2018,180,ice cream
3/4/2018,180,flour
3/4/2018,180,soda
3/4/2018,180,toilet paper
3/4/2018,180,ketchup
3/4/2018,180,individual meals
3/4/2018,180,soap
3/4/2018,180,bagels
3/4/2018,180,hand soap
3/4/2018,180,shampoo
3/4/2018,180,laundry detergent
4/4/2018,181,spaghetti sauce
4/4/2018,181,hand soap
4/4/2018,181,milk
4/4/2018,181,hand soap
4/4/2018,181,beef
5/4/2018,182,ice cream
5/4/2018,182,aluminum foil
5/4/2018,182,sandwich bags
5/4/2018,182,mixes
5/4/2018,182,dinner rolls
5/4/2018,182,milk
5/4/2018,182,tortillas
5/4/2018,182,milk
5/4/2018,182,fruits
5/4/2018,182,pasta
5/4/2018,182,pasta
5/4/2018,182,lunch meat
5/4/2018,182,yogurt
5/4/2018,182,cheeses
5/4/2018,182,dinner rolls
5/4/2018,182,waffles
5/4/2018,182,hand soap
5/4/2018,182,cheeses
5/4/2018,182,aluminum foil
5/4/2018,182,eggs
5/4/2018,182,paper towels
5/4/2018,182,all- purpose
5/4/2018,182,flour
5/4/2018,182,soap
5/4/2018,182,coffee/tea
5/4/2018,182,dishwashing liquid/detergent
6/4/2018,183,toilet paper
6/4/2018,183,juice
6/4/2018,183,aluminum foil
6/4/2018,183,all- purpose
6/4/2018,183,beef
6/4/2018,183,juice
6/4/2018,183,paper towels
6/4/2018,183,coffee/tea
6/4/2018,183,individual meals
6/4/2018,184,sandwich bags
6/4/2018,184,individual meals
6/4/2018,184,eggs
6/4/2018,184,ice cream
6/4/2018,184,bagels
6/4/2018,184,poultry
6/4/2018,184,dinner rolls
6/4/2018,184,butter
6/4/2018,184,mixes
6/4/2018,184,tortillas
6/4/2018,184,spaghetti sauce
6/4/2018,184,cereals
6/4/2018,184,tortillas
6/4/2018,184,pork
6/4/2018,184,juice
6/4/2018,184,dinner rolls
6/4/2018,184,eggs
6/4/2018,184,spaghetti sauce
6/4/2018,185,dinner rolls
6/4/2018,185,waffles
6/4/2018,185,flour
6/4/2018,185,lunch meat
6/4/2018,185,milk
6/4/2018,185,tortillas
6/4/2018,185,sandwich loaves
6/4/2018,185,yogurt
6/4/2018,185,flour
6/4/2018,185,beef
6/4/2018,185,shampoo
6/4/2018,185,cereals
6/4/2018,185,waffles
6/4/2018,185,aluminum foil
6/4/2018,185,hand soap
6/4/2018,185,sugar
6/4/2018,185,poultry
6/4/2018,185,fruits
6/4/2018,185,mixes
6/4/2018,185,sandwich loaves
6/4/2018,185,cereals
6/4/2018,185,spaghetti sauce
6/4/2018,185,ketchup
6/4/2018,185,laundry detergent
6/4/2018,185,toilet paper
6/4/2018,185,eggs
6/4/2018,185,hand soap
7/4/2018,186,poultry
7/4/2018,186,beef
7/4/2018,186,pork
7/4/2018,186,aluminum foil
7/4/2018,186,sandwich bags
7/4/2018,186,soda
7/4/2018,186,beef
7/4/2018,186,toilet paper
7/4/2018,186,poultry
7/4/2018,186,soap
7/4/2018,186,pasta
7/4/2018,186,ketchup
7/4/2018,187,sugar
7/4/2018,187,flour
7/4/2018,187,mixes
7/4/2018,187,dishwashing liquid/detergent
7/4/2018,187,ketchup
7/4/2018,187,ketchup
7/4/2018,187,bagels
7/4/2018,187,all- purpose
7/4/2018,187,hand soap
7/4/2018,187,shampoo
7/4/2018,187,yogurt
7/4/2018,187,hand soap
7/4/2018,187,poultry
7/4/2018,187,aluminum foil
7/4/2018,187,tortillas
7/4/2018,188,shampoo
7/4/2018,188,cheeses
7/4/2018,188,sandwich bags
7/4/2018,188,cereals
7/4/2018,188,laundry detergent
7/4/2018,188,aluminum foil
7/4/2018,188,yogurt
7/4/2018,188,all- purpose
7/4/2018,188,bagels
7/4/2018,188,shampoo
7/4/2018,188,soap
7/4/2018,188,pasta
7/4/2018,188,yogurt
7/4/2018,188,lunch meat
7/4/2018,188,cereals
7/4/2018,188,fruits
7/4/2018,188,milk
7/4/2018,188,sandwich bags
7/4/2018,188,yogurt
7/4/2018,188,beef
7/4/2018,188,eggs
7/4/2018,188,eggs
7/4/2018,188,eggs
7/4/2018,188,aluminum foil
7/4/2018,188,tortillas
7/4/2018,188,cereals
7/4/2018,188,spaghetti sauce
7/4/2018,188,milk
7/4/2018,188,beef
7/4/2018,188,juice
7/4/2018,188,shampoo
7/4/2018,189,soda
7/4/2018,189,beef
7/4/2018,189,dinner rolls
7/4/2018,189,ketchup
7/4/2018,189,pasta
7/4/2018,189,milk
7/4/2018,189,soap
7/4/2018,189,hand soap
7/4/2018,189,coffee/tea
7/4/2018,189,hand soap
7/4/2018,189,ice cream
7/4/2018,189,eggs
7/4/2018,189,bagels
7/4/2018,189,flour
7/4/2018,189,coffee/tea
7/4/2018,189,individual meals
7/4/2018,189,fruits
7/4/2018,189,cheeses
7/4/2018,189,soap
7/4/2018,189,soda
7/4/2018,189,bagels
7/4/2018,189,butter
7/4/2018,189,dishwashing liquid/detergent
8/4/2018,190,aluminum foil
8/4/2018,190,beef
8/4/2018,190,cheeses
8/4/2018,190,ice cream
8/4/2018,190,hand soap
8/4/2018,190,laundry detergent
8/4/2018,190,ketchup
8/4/2018,190,juice
8/4/2018,190,lunch meat
8/4/2018,190,butter
8/4/2018,190,dishwashing liquid/detergent
8/4/2018,191,waffles
8/4/2018,191,milk
8/4/2018,191,laundry detergent
8/4/2018,191,dinner rolls
8/4/2018,191,milk
8/4/2018,191,spaghetti sauce
8/4/2018,191,toilet paper
8/4/2018,191,pork
8/4/2018,191,sugar
8/4/2018,191,lunch meat
8/4/2018,191,toilet paper
8/4/2018,191,sandwich loaves
8/4/2018,191,ketchup
8/4/2018,191,juice
8/4/2018,191,eggs
8/4/2018,191,coffee/tea
8/4/2018,191,waffles
8/4/2018,191,individual meals
9/4/2018,192,bagels
9/4/2018,192,flour
9/4/2018,192,individual meals
9/4/2018,192,flour
9/4/2018,192,poultry
9/4/2018,192,butter
9/4/2018,192,hand soap
9/4/2018,192,eggs
9/4/2018,192,butter
9/4/2018,192,flour
9/4/2018,192,butter
9/4/2018,192,ketchup
9/4/2018,192,laundry detergent
9/4/2018,192,spaghetti sauce
9/4/2018,192,shampoo
9/4/2018,192,butter
10/4/2018,193,soap
10/4/2018,193,dinner rolls
10/4/2018,193,ice cream
10/4/2018,193,sandwich loaves
10/4/2018,193,toilet paper
10/4/2018,193,sandwich bags
10/4/2018,193,juice
10/4/2018,193,ketchup
10/4/2018,193,beef
10/4/2018,193,cheeses
10/4/2018,193,soap
10/4/2018,193,paper towels
11/4/2018,194,pasta
11/4/2018,194,pork
11/4/2018,194,sugar
11/4/2018,194,sandwich bags
11/4/2018,194,pasta
11/4/2018,194,ketchup
11/4/2018,194,sandwich bags
11/4/2018,194,pork
11/4/2018,194,sandwich loaves
11/4/2018,194,spaghetti sauce
11/4/2018,194,milk
11/4/2018,194,bagels
12/4/2018,195,coffee/tea
12/4/2018,195,ketchup
12/4/2018,195,pasta
12/4/2018,195,tortillas
12/4/2018,195,sandwich loaves
12/4/2018,195,laundry detergent
12/4/2018,195,soap
12/4/2018,196,dinner rolls
12/4/2018,196,milk
12/4/2018,196,flour
12/4/2018,196,beef
12/4/2018,196,soda
12/4/2018,196,sandwich loaves
12/4/2018,196,ice cream
12/4/2018,196,fruits
12/4/2018,196,ice cream
12/4/2018,196,fruits
12/4/2018,196,soda
12/4/2018,196,all- purpose
13/4/2018,197,ice cream
13/4/2018,197,bagels
13/4/2018,197,pork
13/4/2018,197,all- purpose
13/4/2018,197,ice cream
13/4/2018,197,ice cream
13/4/2018,197,pasta
13/4/2018,197,poultry
13/4/2018,197,dishwashing liquid/detergent
13/4/2018,197,ice cream
13/4/2018,197,hand soap
13/4/2018,197,soap
13/4/2018,197,butter
13/4/2018,197,ketchup
13/4/2018,197,sandwich bags
13/4/2018,197,butter
13/4/2018,197,fruits
13/4/2018,198,shampoo
13/4/2018,198,individual meals
13/4/2018,198,paper towels
13/4/2018,198,mixes
13/4/2018,198,ketchup
13/4/2018,198,aluminum foil
13/4/2018,198,juice
13/4/2018,198,spaghetti sauce
13/4/2018,198,fruits
13/4/2018,199,spaghetti sauce
13/4/2018,199,pasta
13/4/2018,199,dinner rolls
13/4/2018,199,aluminum foil
13/4/2018,199,sandwich loaves
13/4/2018,199,ice cream
13/4/2018,199,butter
13/4/2018,199,cereals
13/4/2018,199,butter
13/4/2018,199,beef
13/4/2018,199,soda
13/4/2018,199,toilet paper
13/4/2018,199,cheeses
13/4/2018,199,waffles
13/4/2018,200,aluminum foil
13/4/2018,200,coffee/tea
13/4/2018,200,pasta
13/4/2018,200,aluminum foil
13/4/2018,200,lunch meat
13/4/2018,200,sandwich loaves
13/4/2018,200,sandwich bags
13/4/2018,200,sugar
13/4/2018,200,aluminum foil
13/4/2018,200,tortillas
13/4/2018,200,individual meals
13/4/2018,200,juice
14/4/2018,201,bagels
14/4/2018,201,all- purpose
14/4/2018,201,paper towels
14/4/2018,201,fruits
14/4/2018,201,poultry
14/4/2018,201,poultry
14/4/2018,201,mixes
14/4/2018,201,soda
14/4/2018,201,milk
14/4/2018,201,individual meals
14/4/2018,201,sugar
14/4/2018,201,yogurt
14/4/2018,202,toilet paper
14/4/2018,202,dinner rolls
14/4/2018,202,milk
14/4/2018,202,tortillas
14/4/2018,202,ice cream
14/4/2018,202,dinner rolls
14/4/2018,202,poultry
14/4/2018,202,all- purpose
14/4/2018,202,dishwashing liquid/detergent
14/4/2018,202,cereals
14/4/2018,202,butter
14/4/2018,202,hand soap
14/4/2018,202,paper towels
14/4/2018,202,milk
14/4/2018,202,juice
14/4/2018,202,tortillas
14/4/2018,202,soap
14/4/2018,202,sandwich bags
14/4/2018,202,laundry detergent
14/4/2018,202,mixes
14/4/2018,202,dinner rolls
14/4/2018,202,dishwashing liquid/detergent
14/4/2018,202,poultry
14/4/2018,202,pasta
15/4/2018,203,poultry
15/4/2018,203,spaghetti sauce
15/4/2018,203,sandwich loaves
15/4/2018,203,flour
15/4/2018,203,soap
15/4/2018,203,eggs
15/4/2018,203,poultry
15/4/2018,203,cereals
15/4/2018,203,cheeses
15/4/2018,203,fruits
15/4/2018,203,paper towels
15/4/2018,203,flour
15/4/2018,203,ketchup
15/4/2018,203,pasta
15/4/2018,203,pasta
15/4/2018,203,spaghetti sauce
15/4/2018,203,sandwich bags
15/4/2018,203,bagels
15/4/2018,203,toilet paper
15/4/2018,203,paper towels
15/4/2018,203,all- purpose
15/4/2018,203,ice cream
15/4/2018,203,mixes
16/4/2018,204,all- purpose
16/4/2018,204,milk
16/4/2018,204,dinner rolls
16/4/2018,204,butter
16/4/2018,204,all- purpose
16/4/2018,204,sandwich loaves
16/4/2018,204,waffles
16/4/2018,204,yogurt
16/4/2018,204,coffee/tea
16/4/2018,204,flour
16/4/2018,204,bagels
16/4/2018,204,lunch meat
16/4/2018,204,poultry
16/4/2018,204,toilet paper
16/4/2018,204,fruits
16/4/2018,204,poultry
16/4/2018,204,cereals
16/4/2018,204,eggs
16/4/2018,204,pork
16/4/2018,204,pasta
16/4/2018,204,flour
16/4/2018,204,sandwich bags
16/4/2018,204,sandwich loaves
16/4/2018,204,poultry
16/4/2018,204,cheeses
16/4/2018,204,all- purpose
16/4/2018,204,juice
16/4/2018,204,sandwich loaves
16/4/2018,204,butter
16/4/2018,204,tortillas
17/4/2018,205,eggs
17/4/2018,205,beef
17/4/2018,205,lunch meat
17/4/2018,205,beef
17/4/2018,205,mixes
17/4/2018,205,individual meals
17/4/2018,205,milk
17/4/2018,205,shampoo
17/4/2018,205,all- purpose
17/4/2018,205,yogurt
17/4/2018,205,individual meals
17/4/2018,205,spaghetti sauce
17/4/2018,205,paper towels
17/4/2018,205,cereals
17/4/2018,205,aluminum foil
17/4/2018,205,flour
17/4/2018,205,bagels
17/4/2018,206,dishwashing liquid/detergent
17/4/2018,206,dinner rolls
17/4/2018,206,sugar
17/4/2018,206,bagels
17/4/2018,206,spaghetti sauce
17/4/2018,206,dishwashing liquid/detergent
17/4/2018,207,coffee/tea
17/4/2018,207,eggs
17/4/2018,207,toilet paper
17/4/2018,207,dinner rolls
17/4/2018,207,pasta
17/4/2018,207,paper towels
17/4/2018,207,tortillas
17/4/2018,207,spaghetti sauce
17/4/2018,207,waffles
17/4/2018,207,all- purpose
17/4/2018,207,bagels
17/4/2018,207,aluminum foil
17/4/2018,207,bagels
17/4/2018,207,soda
17/4/2018,207,sugar
17/4/2018,207,ketchup
17/4/2018,207,cereals
17/4/2018,207,shampoo
18/4/2018,208,beef
18/4/2018,208,hand soap
18/4/2018,208,sandwich bags
18/4/2018,208,milk
18/4/2018,208,milk
18/4/2018,209,shampoo
18/4/2018,209,shampoo
18/4/2018,209,eggs
18/4/2018,209,beef
18/4/2018,209,ice cream
18/4/2018,209,paper towels
18/4/2018,209,shampoo
18/4/2018,209,individual meals
18/4/2018,209,shampoo
18/4/2018,209,pasta
18/4/2018,209,milk
18/4/2018,209,coffee/tea
18/4/2018,209,pasta
18/4/2018,209,waffles
18/4/2018,209,pasta
18/4/2018,209,butter
18/4/2018,209,lunch meat
18/4/2018,209,ketchup
18/4/2018,209,lunch meat
18/4/2018,209,hand soap
18/4/2018,209,bagels
18/4/2018,209,coffee/tea
18/4/2018,209,sugar
18/4/2018,209,toilet paper
18/4/2018,209,eggs
18/4/2018,209,eggs
18/4/2018,209,pasta
18/4/2018,209,pasta
18/4/2018,209,soda
18/4/2018,209,soda
18/4/2018,209,dinner rolls
19/4/2018,210,bagels
19/4/2018,210,poultry
19/4/2018,210,waffles
19/4/2018,210,aluminum foil
19/4/2018,210,coffee/tea
19/4/2018,210,toilet paper
19/4/2018,210,hand soap
19/4/2018,210,mixes
19/4/2018,210,dishwashing liquid/detergent
19/4/2018,210,waffles
19/4/2018,210,aluminum foil
19/4/2018,210,pork
19/4/2018,210,spaghetti sauce
19/4/2018,210,beef
19/4/2018,210,dinner rolls
19/4/2018,210,coffee/tea
19/4/2018,210,paper towels
19/4/2018,210,pasta
19/4/2018,210,sugar
19/4/2018,210,juice
19/4/2018,210,dishwashing liquid/detergent
20/4/2018,211,poultry
20/4/2018,211,hand soap
20/4/2018,211,eggs
20/4/2018,211,soda
20/4/2018,211,aluminum foil
20/4/2018,211,poultry
20/4/2018,211,tortillas
20/4/2018,211,bagels
20/4/2018,211,sandwich bags
20/4/2018,211,cheeses
20/4/2018,211,sandwich bags
20/4/2018,211,cereals
20/4/2018,211,mixes
20/4/2018,211,dinner rolls
20/4/2018,211,flour
20/4/2018,211,pasta
20/4/2018,211,bagels
20/4/2018,211,soda
20/4/2018,211,all- purpose
20/4/2018,211,paper towels
20/4/2018,211,mixes
20/4/2018,211,poultry
20/4/2018,211,eggs
21/4/2018,212,sandwich loaves
21/4/2018,212,spaghetti sauce
21/4/2018,212,tortillas
21/4/2018,212,spaghetti sauce
21/4/2018,212,soda
21/4/2018,212,spaghetti sauce
21/4/2018,212,pasta
21/4/2018,212,sandwich bags
21/4/2018,212,spaghetti sauce
21/4/2018,212,yogurt
21/4/2018,212,bagels
21/4/2018,212,toilet paper
21/4/2018,212,shampoo
21/4/2018,212,shampoo
21/4/2018,212,ice cream
21/4/2018,212,dinner rolls
21/4/2018,212,paper towels
21/4/2018,212,dinner rolls
21/4/2018,212,poultry
21/4/2018,212,shampoo
21/4/2018,212,butter
21/4/2018,212,soap
21/4/2018,212,butter
21/4/2018,212,individual meals
21/4/2018,212,spaghetti sauce
21/4/2018,212,sandwich loaves
21/4/2018,212,laundry detergent
21/4/2018,212,juice
21/4/2018,213,pork
21/4/2018,213,bagels
21/4/2018,213,sandwich loaves
21/4/2018,213,butter
21/4/2018,214,coffee/tea
21/4/2018,214,dinner rolls
21/4/2018,214,pasta
21/4/2018,214,soap
21/4/2018,214,ketchup
21/4/2018,214,paper towels
21/4/2018,214,juice
21/4/2018,214,sugar
21/4/2018,214,ice cream
21/4/2018,214,sandwich bags
21/4/2018,214,spaghetti sauce
21/4/2018,215,spaghetti sauce
21/4/2018,215,spaghetti sauce
21/4/2018,215,paper towels
21/4/2018,215,individual meals
21/4/2018,215,poultry
21/4/2018,215,soap
21/4/2018,215,ice cream
21/4/2018,215,paper towels
21/4/2018,215,ice cream
21/4/2018,215,coffee/tea
21/4/2018,215,soap
21/4/2018,215,milk
21/4/2018,215,soap
21/4/2018,215,eggs
21/4/2018,215,cereals
21/4/2018,215,soap
21/4/2018,215,shampoo
21/4/2018,215,dinner rolls
21/4/2018,215,soap
21/4/2018,215,butter
21/4/2018,215,eggs
21/4/2018,215,pork
21/4/2018,215,aluminum foil
21/4/2018,215,lunch meat
21/4/2018,215,soap
21/4/2018,215,cheeses
21/4/2018,215,mixes
21/4/2018,215,aluminum foil
21/4/2018,215,ketchup
21/4/2018,215,sandwich loaves
21/4/2018,215,cheeses
22/4/2018,216,flour
22/4/2018,216,waffles
22/4/2018,216,shampoo
22/4/2018,216,mixes
22/4/2018,216,shampoo
22/4/2018,216,flour
22/4/2018,216,waffles
22/4/2018,216,soda
22/4/2018,216,sandwich loaves
22/4/2018,216,sandwich loaves
22/4/2018,216,soap
22/4/2018,216,laundry detergent
22/4/2018,216,milk
22/4/2018,216,juice
22/4/2018,216,ice cream
22/4/2018,216,spaghetti sauce
22/4/2018,216,coffee/tea
22/4/2018,216,cheeses
22/4/2018,216,pork
22/4/2018,216,soap
22/4/2018,216,cereals
22/4/2018,216,individual meals
22/4/2018,216,dishwashing liquid/detergent
22/4/2018,216,dinner rolls
22/4/2018,216,all- purpose
22/4/2018,216,soap
22/4/2018,216,lunch meat
22/4/2018,217,hand soap
22/4/2018,217,sugar
22/4/2018,217,coffee/tea
22/4/2018,217,all- purpose
22/4/2018,217,juice
22/4/2018,217,mixes
22/4/2018,217,soda
22/4/2018,217,yogurt
22/4/2018,217,all- purpose
22/4/2018,217,cereals
22/4/2018,217,soap
22/4/2018,217,soda
22/4/2018,217,hand soap
22/4/2018,217,milk
22/4/2018,217,toilet paper
22/4/2018,217,juice
22/4/2018,217,eggs
22/4/2018,217,yogurt
22/4/2018,217,spaghetti sauce
22/4/2018,217,hand soap
22/4/2018,217,soap
23/4/2018,218,cheeses
23/4/2018,218,individual meals
23/4/2018,218,juice
23/4/2018,218,individual meals
23/4/2018,218,sugar
23/4/2018,219,juice
23/4/2018,219,bagels
23/4/2018,219,spaghetti sauce
23/4/2018,219,beef
23/4/2018,219,sandwich loaves
23/4/2018,219,fruits
23/4/2018,219,laundry detergent
23/4/2018,219,ice cream
23/4/2018,219,cereals
23/4/2018,219,lunch meat
23/4/2018,219,poultry
23/4/2018,219,bagels
23/4/2018,219,all- purpose
23/4/2018,219,paper towels
23/4/2018,219,pasta
23/4/2018,219,bagels
23/4/2018,219,flour
23/4/2018,219,eggs
23/4/2018,219,bagels
23/4/2018,219,mixes
23/4/2018,219,poultry
23/4/2018,219,milk
23/4/2018,219,dishwashing liquid/detergent
23/4/2018,219,cheeses
24/4/2018,220,sandwich loaves
24/4/2018,220,juice
24/4/2018,220,dishwashing liquid/detergent
24/4/2018,220,milk
24/4/2018,220,individual meals
24/4/2018,220,spaghetti sauce
24/4/2018,220,toilet paper
24/4/2018,220,flour
24/4/2018,220,yogurt
24/4/2018,220,waffles
24/4/2018,220,tortillas
24/4/2018,220,fruits
24/4/2018,220,paper towels
24/4/2018,220,cereals
24/4/2018,220,pasta
24/4/2018,220,spaghetti sauce
24/4/2018,220,lunch meat
24/4/2018,220,milk
24/4/2018,220,soap
24/4/2018,220,ice cream
24/4/2018,220,bagels
24/4/2018,220,aluminum foil
24/4/2018,220,sandwich loaves
24/4/2018,220,juice
24/4/2018,220,waffles
24/4/2018,220,flour
24/4/2018,220,ice cream
25/4/2018,221,all- purpose
25/4/2018,221,pasta
25/4/2018,221,eggs
25/4/2018,221,shampoo
25/4/2018,221,sugar
25/4/2018,221,paper towels
25/4/2018,221,ketchup
25/4/2018,221,poultry
25/4/2018,221,sugar
25/4/2018,221,soda
25/4/2018,221,butter
25/4/2018,221,paper towels
25/4/2018,221,pasta
25/4/2018,221,waffles
25/4/2018,221,lunch meat
25/4/2018,221,paper towels
25/4/2018,221,ketchup
25/4/2018,221,yogurt
25/4/2018,221,soap
25/4/2018,221,paper towels
25/4/2018,221,tortillas
25/4/2018,221,ketchup
25/4/2018,221,beef
25/4/2018,221,dishwashing liquid/detergent
25/4/2018,221,dinner rolls
25/4/2018,221,cereals
25/4/2018,221,mixes
25/4/2018,221,fruits
26/4/2018,222,sugar
26/4/2018,222,cheeses
26/4/2018,222,butter
26/4/2018,222,aluminum foil
26/4/2018,222,poultry
26/4/2018,222,hand soap
26/4/2018,222,toilet paper
26/4/2018,222,ice cream
26/4/2018,222,sugar
26/4/2018,222,mixes
26/4/2018,222,milk
26/4/2018,223,all- purpose
26/4/2018,223,butter
26/4/2018,223,spaghetti sauce
26/4/2018,223,hand soap
26/4/2018,223,soap
26/4/2018,223,sandwich bags
26/4/2018,223,ketchup
26/4/2018,223,ice cream
26/4/2018,223,waffles
26/4/2018,223,flour
26/4/2018,223,pasta
26/4/2018,223,soap
26/4/2018,223,pasta
26/4/2018,223,all- purpose
26/4/2018,223,dishwashing liquid/detergent
26/4/2018,223,laundry detergent
27/4/2018,224,poultry
27/4/2018,224,bagels
27/4/2018,224,fruits
27/4/2018,224,mixes
27/4/2018,224,tortillas
27/4/2018,224,cereals
27/4/2018,225,milk
27/4/2018,225,bagels
27/4/2018,225,pork
27/4/2018,225,yogurt
27/4/2018,225,ice cream
27/4/2018,225,eggs
27/4/2018,225,individual meals
27/4/2018,225,soda
27/4/2018,225,pasta
27/4/2018,225,pork
27/4/2018,225,waffles
27/4/2018,225,waffles
27/4/2018,225,pork
27/4/2018,225,spaghetti sauce
27/4/2018,225,dishwashing liquid/detergent
27/4/2018,225,juice
27/4/2018,225,bagels
27/4/2018,226,milk
27/4/2018,226,fruits
27/4/2018,226,spaghetti sauce
27/4/2018,226,pasta
27/4/2018,226,mixes
27/4/2018,226,pasta
27/4/2018,226,fruits
27/4/2018,226,dishwashing liquid/detergent
27/4/2018,226,juice
27/4/2018,226,aluminum foil
27/4/2018,226,flour
27/4/2018,226,individual meals
27/4/2018,226,yogurt
27/4/2018,226,ketchup
27/4/2018,226,fruits
27/4/2018,226,toilet paper
27/4/2018,226,eggs
27/4/2018,226,flour
27/4/2018,226,hand soap
27/4/2018,226,milk
27/4/2018,226,dinner rolls
27/4/2018,226,laundry detergent
27/4/2018,226,eggs
